,brand t140p train,brand v177j train,brand T75q train,brand w32S train,brand G56h train,brand t140p actual,brand v177j actual,brand T75q actual,brand w32S actual,brand G56h actual
919,0.289981,-0.034334287,-0.085333765,-0.02902541,0.0950023,0.0,0.0,0.0,0.0,0.0
920,0.29452914,-0.05902496,-0.090563565,-0.036907014,0.09792225,0.0,0.0,0.0,0.0,1.0
921,0.30427837,-0.08146118,-0.0922811,-0.042912323,0.100240074,0.0,0.0,0.0,0.0,0.0
922,0.29676536,-0.05938524,-0.08777416,-0.03263172,0.09238977,0.0,0.0,0.0,0.0,0.0
923,0.30031303,-0.0504338,-0.0839183,-0.028715938,0.09293798,0.0,0.0,0.0,0.0,0.0
924,0.28412172,-0.023045942,-0.066784024,-0.02325974,0.08829364,3.0000000000000004,0.0,0.0,0.0,0.0
925,0.26071915,-0.0039660037,-0.05804363,-0.020102192,0.082406886,1.0,0.0,0.0,0.0,0.0
926,0.2553206,-0.009672463,-0.069092155,-0.020650007,0.08159326,1.0,0.0,0.0,0.0,0.0
927,0.24948338,-0.0009880364,-0.07778436,-0.014788122,0.07830348,0.0,0.0,0.0,0.0,0.0
928,0.23889968,0.027064487,-0.08292341,-0.0013154047,0.07156029,0.0,0.0,0.0,0.0,0.0
929,0.26104638,-0.005696922,-0.0861724,-0.010492881,0.07862131,1.0,0.0,0.0,0.0,0.0
930,0.26435608,0.011110529,-0.08399904,-0.003795256,0.07802423,0.0,0.0,0.0,0.0,0.0
931,0.25185892,0.03827645,-0.06816131,0.0011833757,0.07436964,0.0,0.0,0.0,0.0,0.0
932,0.23395488,0.054910153,-0.060416013,0.0030567124,0.069960885,0.0,0.0,0.0,0.0,0.0
933,0.23622417,0.04331939,-0.07228127,0.00023518223,0.0711283,0.0,0.0,0.0,0.0,0.0
934,0.23510778,0.049694285,-0.08355051,0.0059968187,0.06799795,2.0000000000000004,0.0,0.0,0.0,0.0
935,0.25686228,0.010643214,-0.090860635,-0.0050107623,0.07518703,0.0,0.0,0.0,0.0,0.0
936,0.24738857,0.046866134,-0.0921962,0.01080642,0.068248294,1.0,0.0,0.0,0.0,0.0
937,0.2568082,0.048439533,-0.0904941,0.011894344,0.07076186,0.0,0.0,0.0,0.0,0.0
938,0.24390945,0.07589263,-0.07437953,0.017064113,0.067127444,0.0,0.0,0.0,1.0,0.0
939,0.22597754,0.092442736,-0.06614274,0.018972564,0.062807225,0.0,0.0,0.0,0.0,0.0
940,0.22850835,0.08078788,-0.077609956,0.016152289,0.063960075,0.0,0.0,0.0,0.0,0.0
941,0.25193208,0.034512684,-0.09034619,0.0023466023,0.07182085,0.0,0.0,0.0,0.0,0.0
942,0.26394048,0.022864386,-0.09577981,0.0010863878,0.074352786,0.0,0.0,0.0,0.0,0.0
943,0.2835139,0.005224094,-0.104240656,-0.0019386178,0.07813732,3.0000000000000004,0.0,0.0,0.0,0.0
944,0.2877503,0.02587612,-0.10552886,0.006414079,0.07706845,3.0000000000000004,0.0,0.0,0.0,0.0
945,0.27092347,0.067354575,-0.09173265,0.01687267,0.070732646,0.0,0.0,0.0,0.0,0.0
946,0.24192223,0.09141156,-0.066244125,0.020072762,0.063824795,0.0,0.0,0.0,0.0,0.0
947,0.22780576,0.085503,-0.06162703,0.016512241,0.06277709,0.0,0.0,0.0,0.0,0.0
948,0.22432321,0.062137723,-0.058641315,0.007459433,0.06680172,1.0,0.0,0.0,0.0,0.0
949,0.22711778,0.033821136,-0.05732265,-0.0017880881,0.073108494,0.0,0.0,0.0,0.0,0.0
950,0.22290939,0.022470504,-0.059887588,-0.0031836843,0.07506851,0.0,0.0,0.0,0.0,0.0
951,0.23160109,-0.00776419,-0.060840964,-0.01265577,0.08333673,0.0,0.0,0.0,0.0,0.0
952,0.220112,-0.017325878,-0.04410577,-0.019442808,0.08348965,0.0,0.0,0.0,0.0,0.0
953,0.20502904,-0.01495029,-0.03494355,-0.022409689,0.079708345,1.0,0.0,0.0,0.0,0.0
954,0.18538707,0.006413937,-0.045798063,-0.012297505,0.0721781,0.0,0.0,0.0,0.0,0.0
955,0.16311908,0.03992738,-0.051850647,0.0027336413,0.06328109,0.0,0.0,0.0,0.0,0.0
956,0.16399467,0.03560303,-0.053910315,0.003959569,0.06412208,0.0,0.0,0.0,0.0,0.0
957,0.16637468,0.036622077,-0.058434784,0.008064648,0.063484706,0.0,0.0,0.0,0.0,0.0
958,0.16998494,0.043645576,-0.057410896,0.011078636,0.065145105,1.0,0.0,0.0,0.0,1.0
959,0.16070867,0.06566611,-0.04130134,0.014024712,0.062035147,1.0,0.0,1.0,0.0,0.0
960,0.14787549,0.07574068,-0.03298402,0.013460107,0.058203455,0.0,0.0,0.0,0.0,0.0
961,0.16847605,0.028335303,-0.048937947,-0.0014100643,0.06630268,0.0,0.0,0.0,0.0,0.0
962,0.19244039,-0.018185928,-0.06221491,-0.015069353,0.07478197,0.0,0.0,0.0,0.0,0.0
963,0.20447427,-0.030094191,-0.0683693,-0.015929611,0.07762865,2.0000000000000004,0.0,0.0,0.0,0.0
964,0.2325859,-0.070717186,-0.075507104,-0.027022451,0.08644131,0.0,0.0,0.0,0.0,0.0
965,0.24340802,-0.068338156,-0.07676548,-0.024512736,0.08887003,0.0,0.0,0.0,0.0,0.0
966,0.23346448,-0.045659184,-0.06210226,-0.020791264,0.08477029,1.0,0.0,0.0,2.0,0.0
