,Unnamed: 0,Unnamed: 0.1,Date,brand m179b,brand Y206o,brand r18p,brand e250p,brand T75q,brand V209V,brand Y213j,brand t96K,brand P144q,brand j12s,brand v177j,brand B222m,brand N239O,brand R124D,brand J246F,brand w32S,brand e26Z,brand i211A,brand k154H
1325,1325,1325,13/07/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,1326,1326,13/07/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,1327,1327,13/07/2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1328,1328,1328,15/07/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,1329,1329,20/07/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,1330,1330,22/07/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1331,1331,1331,23/07/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,1332,1332,23/07/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,1333,1333,24/07/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1334,1334,1334,27/07/2020,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,1335,1335,03/08/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,1336,1336,05/08/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,1337,1337,06/08/2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,1338,1338,07/08/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1339,1339,1339,11/08/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,1340,1340,11/08/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1341,1341,1341,13/08/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1342,1342,1342,15/08/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,1343,1343,16/08/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,1344,1344,17/08/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1345,1345,1345,18/08/2020,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1346,1346,1346,18/08/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1347,1347,1347,18/08/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1348,1348,1348,21/08/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1349,1349,1349,21/08/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1350,1350,1350,21/08/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1351,1351,1351,26/08/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,1352,1352,31/08/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1353,1353,1353,31/08/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,1354,1354,31/08/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,1355,1355,01/09/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1356,1356,1356,01/09/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1357,1357,1357,01/09/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1358,1358,1358,01/09/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1359,1359,1359,01/09/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,1360,1360,04/09/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1361,1361,1361,06/09/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,1362,1362,07/09/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,1363,1363,07/09/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,1364,1364,11/09/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1365,1365,1365,12/09/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1366,1366,1366,12/09/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,1367,1367,12/09/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,1368,1368,12/09/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1369,1369,1369,13/09/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,1370,1370,14/09/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,1371,1371,14/09/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,1372,1372,17/09/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,1373,1373,19/09/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1374,1374,1374,19/09/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,1375,1375,20/09/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1376,1376,1376,21/09/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1377,1377,1377,21/09/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,1378,1378,22/09/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,1379,1379,22/09/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1380,1380,1380,22/09/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,1381,1381,23/09/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,1382,1382,24/09/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1383,1383,1383,27/09/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1384,1384,1384,28/09/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1385,1385,1385,29/09/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1386,1386,1386,30/09/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,1387,1387,02/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1388,1388,1388,05/10/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,1389,1389,06/10/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1390,1390,1390,06/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1391,1391,1391,07/10/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,1392,1392,08/10/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,1393,1393,08/10/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,1394,1394,09/10/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,1395,1395,09/10/2020,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1396,1396,1396,09/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1397,1397,1397,09/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1398,1398,1398,09/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1399,1399,1399,09/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400,1400,1400,12/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1401,1401,1401,13/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1402,1402,1402,15/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1403,1403,1403,15/10/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,1404,1404,15/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1405,1405,1405,16/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1406,1406,1406,18/10/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,1407,1407,18/10/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,1408,1408,19/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1409,1409,1409,20/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1410,1410,1410,20/10/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1411,1411,1411,20/10/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,1412,1412,20/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1413,1413,1413,21/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1414,1414,1414,21/10/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1415,1415,1415,23/10/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,1416,1416,23/10/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,1417,1417,24/10/2020,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1418,1418,1418,31/10/2020,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,1419,1419,31/10/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,1420,1420,31/10/2020,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,1421,1421,31/10/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,1422,1422,31/10/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1423,1423,1423,09/11/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,1424,1424,09/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,1425,1425,10/11/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,1426,1426,10/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,1427,1427,10/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1428,1428,1428,11/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1429,1429,1429,11/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1430,1430,1430,11/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1431,1431,1431,11/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1432,1432,1432,11/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1433,1433,1433,11/11/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,1434,1434,12/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,1435,1435,12/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1436,1436,1436,12/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,1437,1437,12/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,1438,1438,12/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1439,1439,1439,12/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1440,1440,1440,13/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,1441,1441,13/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,1442,1442,13/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1443,1443,1443,13/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1444,1444,1444,15/11/2020,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,1445,1445,15/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1446,1446,1446,15/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,1447,1447,15/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,1448,1448,15/11/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,1449,1449,16/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1450,1450,1450,17/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1451,1451,1451,17/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,1452,1452,18/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1453,1453,1453,18/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1454,1454,1454,19/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1455,1455,1455,19/11/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,1456,1456,19/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,1457,1457,21/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1458,1458,1458,21/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1459,1459,1459,22/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1460,1460,1460,23/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,1461,1461,24/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1462,1462,1462,24/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1463,1463,1463,24/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,1464,1464,24/11/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1465,1465,24/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1466,1466,1466,25/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1467,1467,1467,25/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,1468,1468,25/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,1469,1469,26/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1470,1470,1470,26/11/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,1471,1471,26/11/2020,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1472,1472,1472,27/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1473,1473,1473,28/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,1474,1474,28/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,1475,1475,28/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1476,1476,1476,29/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,1477,1477,29/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,1478,1478,30/11/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,1479,1479,30/11/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,1480,1480,30/11/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,1481,1481,30/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1482,1482,1482,30/11/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,1483,1483,30/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1484,1484,1484,30/11/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1485,1485,1485,01/12/2020,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,1486,1486,01/12/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,1487,1487,01/12/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,1488,1488,02/12/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1489,1489,1489,03/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1490,1490,1490,03/12/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,1491,1491,03/12/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1492,1492,1492,03/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1493,1493,1493,05/12/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,1494,1494,05/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1495,1495,1495,06/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1496,1496,1496,07/12/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,1497,1497,08/12/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1498,1498,1498,08/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1499,1499,1499,12/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1500,1500,1500,14/12/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,1501,1501,14/12/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,1502,1502,15/12/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,1503,1503,16/12/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,1504,1504,16/12/2020,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1505,1505,1505,17/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1506,1506,1506,17/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1507,1507,1507,17/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1508,1508,1508,17/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1509,1509,1509,18/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1510,1510,1510,18/12/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,1511,1511,18/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1512,1512,1512,18/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1513,1513,1513,18/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1514,1514,1514,18/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1515,1515,1515,19/12/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1516,1516,1516,19/12/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,1517,1517,20/12/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1518,1518,1518,20/12/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1519,1519,1519,21/12/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,1520,1520,22/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1521,1521,1521,22/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1522,1522,1522,24/12/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1523,1523,1523,25/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1524,1524,1524,26/12/2020,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
1525,1525,1525,26/12/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1526,1526,1526,26/12/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,1527,1527,26/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1528,1528,1528,26/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1529,1529,1529,30/12/2020,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1530,1530,1530,30/12/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1531,1531,1531,30/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1532,1532,1532,31/12/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1533,1533,1533,31/12/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,1534,1534,02/01/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1535,1535,1535,02/01/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1536,1536,1536,03/01/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1537,1537,1537,03/01/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1538,1538,1538,03/01/2021,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,1539,1539,03/01/2021,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,1540,1540,03/01/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,1541,1541,03/01/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,1542,1542,03/01/2021,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,1543,1543,03/01/2021,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,1544,1544,03/01/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,1545,1545,03/01/2021,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1546,1546,1546,03/01/2021,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0
1547,1547,1547,03/01/2021,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1548,1548,1548,03/01/2021,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1549,1549,1549,03/01/2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1550,1550,1550,03/01/2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1551,1551,1551,03/01/2021,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1552,1552,1552,03/01/2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1553,1553,1553,03/01/2021,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,1554,1554,03/01/2021,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1555,1555,1555,03/01/2021,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,1556,1556,03/01/2021,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,1557,1557,03/01/2021,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,1558,1558,03/01/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1559,1559,1559,03/01/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1560,1560,1560,03/01/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
1561,1561,1561,03/01/2021,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,1562,1562,03/01/2021,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1563,1563,1563,03/01/2021,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1564,1564,1564,03/01/2021,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,1565,1565,03/01/2021,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
1566,1566,1566,03/01/2021,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1567,1567,1567,03/01/2021,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1568,1568,1568,03/01/2021,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1569,1569,1569,03/01/2021,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1570,1570,1570,03/01/2021,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1571,1571,1571,03/01/2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1572,1572,1572,03/01/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,1573,1573,03/01/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,1574,1574,03/01/2021,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,1575,1575,03/01/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,1576,1576,03/01/2021,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1577,1577,1577,04/01/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,1578,1578,04/01/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,1579,1579,04/01/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,1580,1580,04/01/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
