Customer Date,Inv. #,Design Number,Quantity,Rate,Amount,Dis (%),Discount Amount,Amount after Discount
21/07/2018,2988,BOTANICE,1,90,90,100.00,90,0
21/07/2018,2989,CITIN,3,630,"1,890",0.00,0,"1,890"
21/07/2018,2989,AN3697,1,"1,690","1,690",0.00,0,"1,690"
21/07/2018,2989,BJ61305,1,"2,900","2,900",0.00,0,"2,900"
21/07/2018,2989,SBO350,2,"2,765","5,530",10.00,553,"4,977"
21/07/2018,2989,NK760,1,"3,590","3,590",0.00,0,"3,590"
21/07/2018,2989,LL8920,1,700,700,100.00,700,0
21/07/2018,2989,NTMIX,1,300,300,100.00,300,0
21/07/2018,2989,BOTANIC/NP,1,200,200,100.00,200,0
21/07/2018,2989,BOTANICE,1,90,90,100.00,90,0
21/07/2018,2990,GO4530,1,"2,590","2,590",0.00,0,"2,590"
21/07/2018,2990,GO6000,1,"1,395","1,395",0.00,0,"1,395"
21/07/2018,2990,SHL224,1,850,850,100.00,850,0
21/07/2018,2990,NTMIX,1,300,300,100.00,300,0
21/07/2018,2990,BOTANIC/NP,1,200,200,100.00,200,0
21/07/2018,2990,BOTANICE,1,90,90,100.00,90,0
21/07/2018,2991,CITIN,1,630,630,0.00,0,630
21/07/2018,2992,ANGEL,1,480,480,0.00,0,480
21/07/2018,2992,NBB1180,1,595,595,0.00,0,595
21/07/2018,2992,AN2657-2.6,1,750,750,0.00,0,750
22/07/2018,2993,CITIN,2,630,"1,260",0.00,0,"1,260"
22/07/2018,2994,YI1905,1,"1,590","1,590",0.00,0,"1,590"
22/07/2018,2994,SH863,1,895,895,0.00,0,895
22/07/2018,2994,NTMIX,1,300,300,100.00,300,0
22/07/2018,2994,BOTANICE,1,90,90,100.00,90,0
22/07/2018,2995,RUBY-B532,2,760,"1,520",0.00,0,"1,520"
22/07/2018,2996,SBI2000,1,"2,415","2,415",10.00,242,"2,174"
22/07/2018,2997,NU5809,-1,"4,590","-4,590",0.00,0,"-4,590"
22/07/2018,2997,NU5441,1,"3,290","3,290",0.00,0,"3,290"
22/07/2018,2997,NKS51,-1,"2,190","-2,190",100.00,"-2,190",0
22/07/2018,2997,ANGEL,1,480,480,100.00,480,0
22/07/2018,2997,ORCHID,1,"1,150","1,150",0.00,0,"1,150"
23/07/2018,2998,CITIN,2,630,"1,260",0.00,0,"1,260"
23/07/2018,2999,BO3388,1,"5,390","5,390",0.00,0,"5,390"
23/07/2018,2999,GO4670,1,"2,190","2,190",0.00,0,"2,190"
23/07/2018,2999,RO4115,1,"1,990","1,990",100.00,"1,990",0
23/07/2018,2999,NK3516,1,"1,190","1,190",100.00,"1,190",0
23/07/2018,2999,EMOTION,1,"1,000","1,000",100.00,"1,000",0
23/07/2018,2999,BOTANIC/NP,1,200,200,100.00,200,0
23/07/2018,3000,AN2657-2.6,1,750,750,0.00,0,750
23/07/2018,3001,XBO051,1,"2,415","2,415",0.00,0,"2,415"
23/07/2018,3001,NBB351082,1,950,950,0.00,0,950
23/07/2018,3001,MF34314,1,"1,590","1,590",0.00,0,"1,590"
23/07/2018,3001,NZ9001,1,"1,390","1,390",0.00,0,"1,390"
23/07/2018,3001,FANTASY,1,"1,550","1,550",0.00,0,"1,550"
23/07/2018,3001,SHL224,1,850,850,100.00,850,0
23/07/2018,3001,LL8920,1,700,700,100.00,700,0
23/07/2018,3001,BOTANIC/NP,1,200,200,100.00,200,0
